"","X","did_purchase","ratings","recommendation","Real_Review"
"519",15698,TRUE,5,TRUE,"Real Recommand"
"520",15699,TRUE,5,TRUE,"Real Recommand"
"521",15700,TRUE,5,TRUE,"Real Recommand"
"522",15701,TRUE,5,TRUE,"Real Recommand"
"523",15703,TRUE,5,TRUE,"Real Recommand"
"524",15704,TRUE,5,TRUE,"Real Recommand"
"525",15705,TRUE,5,TRUE,"Real Recommand"
"526",15706,TRUE,5,TRUE,"Real Recommand"
"527",15707,TRUE,5,TRUE,"Real Recommand"
"528",15708,TRUE,5,TRUE,"Real Recommand"
"529",15709,TRUE,5,TRUE,"Real Recommand"
"530",15752,TRUE,4,TRUE,"Real Recommand"
"531",15754,TRUE,5,TRUE,"Real Recommand"
"532",15768,TRUE,4,TRUE,"Real Recommand"
"533",15769,TRUE,4,TRUE,"Real Recommand"
"534",15774,TRUE,5,TRUE,"Real Recommand"
"535",15776,TRUE,5,TRUE,"Real Recommand"
"536",15780,TRUE,5,TRUE,"Real Recommand"
"537",15782,TRUE,5,TRUE,"Real Recommand"
"538",15783,TRUE,5,TRUE,"Real Recommand"
"539",15784,TRUE,5,TRUE,"Real Recommand"
"540",15786,TRUE,5,TRUE,"Real Recommand"
"541",15787,TRUE,5,TRUE,"Real Recommand"
"542",15788,TRUE,5,TRUE,"Real Recommand"
"543",15789,TRUE,5,TRUE,"Real Recommand"
"544",15790,TRUE,5,TRUE,"Real Recommand"
"545",15791,TRUE,5,TRUE,"Real Recommand"
"546",15792,TRUE,5,TRUE,"Real Recommand"
"547",15793,TRUE,5,TRUE,"Real Recommand"
"548",15794,TRUE,5,TRUE,"Real Recommand"
"549",15796,TRUE,5,TRUE,"Real Recommand"
"550",15800,TRUE,5,TRUE,"Real Recommand"
"551",15802,TRUE,5,TRUE,"Real Recommand"
"552",15803,TRUE,5,TRUE,"Real Recommand"
"553",15804,TRUE,5,TRUE,"Real Recommand"
"554",15806,TRUE,5,TRUE,"Real Recommand"
"555",15807,TRUE,5,TRUE,"Real Recommand"
"556",15809,TRUE,5,TRUE,"Real Recommand"
"557",15810,TRUE,5,TRUE,"Real Recommand"
"558",15811,TRUE,5,TRUE,"Real Recommand"
"559",15812,TRUE,5,TRUE,"Real Recommand"
"560",15813,TRUE,5,TRUE,"Real Recommand"
"561",15815,TRUE,5,TRUE,"Real Recommand"
"562",15816,TRUE,5,TRUE,"Real Recommand"
"563",15817,TRUE,5,TRUE,"Real Recommand"
"564",15820,TRUE,5,TRUE,"Real Recommand"
"565",15821,TRUE,5,TRUE,"Real Recommand"
"566",15825,TRUE,5,TRUE,"Real Recommand"
"567",15830,TRUE,5,TRUE,"Real Recommand"
"568",15836,TRUE,5,TRUE,"Real Recommand"
"569",15837,TRUE,5,TRUE,"Real Recommand"
"570",15838,TRUE,5,TRUE,"Real Recommand"
"571",15840,TRUE,5,TRUE,"Real Recommand"
"572",15849,TRUE,5,TRUE,"Real Recommand"
"573",15856,TRUE,5,TRUE,"Real Recommand"
"574",15870,TRUE,5,TRUE,"Real Recommand"
"575",15873,TRUE,5,TRUE,"Real Recommand"
"576",15874,TRUE,5,TRUE,"Real Recommand"
"577",15877,TRUE,5,TRUE,"Real Recommand"
"578",15878,TRUE,5,TRUE,"Real Recommand"
"579",15879,TRUE,5,TRUE,"Real Recommand"
"580",15880,TRUE,5,TRUE,"Real Recommand"
"581",15881,TRUE,5,TRUE,"Real Recommand"
"582",15882,TRUE,5,TRUE,"Real Recommand"
"583",15883,TRUE,5,TRUE,"Real Recommand"
"584",15907,TRUE,5,TRUE,"Real Recommand"
"585",15912,TRUE,5,TRUE,"Real Recommand"
"586",16813,TRUE,5,TRUE,"Real Recommand"
"587",16887,TRUE,4,TRUE,"Real Recommand"
"588",16935,TRUE,5,TRUE,"Real Recommand"
"589",16952,TRUE,3,TRUE,"Real Recommand"
"590",16955,TRUE,4,TRUE,"Real Recommand"
"591",16956,TRUE,5,TRUE,"Real Recommand"
"592",16959,TRUE,5,TRUE,"Real Recommand"
"593",16961,TRUE,5,TRUE,"Real Recommand"
"594",16963,TRUE,5,TRUE,"Real Recommand"
"595",16964,TRUE,5,TRUE,"Real Recommand"
"596",16965,TRUE,5,TRUE,"Real Recommand"
"597",16967,TRUE,5,TRUE,"Real Recommand"
"598",16968,TRUE,5,TRUE,"Real Recommand"
"599",17384,TRUE,3,TRUE,"Real Recommand"
"600",17387,TRUE,5,TRUE,"Real Recommand"
"601",17395,TRUE,4,TRUE,"Real Recommand"
"602",17398,TRUE,4,TRUE,"Real Recommand"
"603",17400,TRUE,5,TRUE,"Real Recommand"
"604",17403,TRUE,5,TRUE,"Real Recommand"
"605",17404,TRUE,5,TRUE,"Real Recommand"
"606",17405,TRUE,5,TRUE,"Real Recommand"
"607",17406,TRUE,5,TRUE,"Real Recommand"
"608",17407,TRUE,5,TRUE,"Real Recommand"
"609",17408,TRUE,5,TRUE,"Real Recommand"
"610",17410,TRUE,5,TRUE,"Real Recommand"
"611",17412,TRUE,5,TRUE,"Real Recommand"
"612",17413,TRUE,5,TRUE,"Real Recommand"
"613",17414,TRUE,5,TRUE,"Real Recommand"
"614",17415,TRUE,5,TRUE,"Real Recommand"
"615",17416,TRUE,5,TRUE,"Real Recommand"
"616",17424,TRUE,5,TRUE,"Real Recommand"
"617",17429,TRUE,5,TRUE,"Real Recommand"
"618",17445,TRUE,5,TRUE,"Real Recommand"
"619",17448,TRUE,5,TRUE,"Real Recommand"
"620",17452,TRUE,5,TRUE,"Real Recommand"
"621",17453,TRUE,5,TRUE,"Real Recommand"
"622",17454,TRUE,5,TRUE,"Real Recommand"
"623",17455,TRUE,5,TRUE,"Real Recommand"
"624",17456,TRUE,5,TRUE,"Real Recommand"
"625",17457,TRUE,5,TRUE,"Real Recommand"
"626",17459,TRUE,5,TRUE,"Real Recommand"
"627",17461,TRUE,5,TRUE,"Real Recommand"
"628",17463,TRUE,5,TRUE,"Real Recommand"
"629",17464,TRUE,5,TRUE,"Real Recommand"
"630",17466,TRUE,5,TRUE,"Real Recommand"
"631",17469,TRUE,5,TRUE,"Real Recommand"
"632",17471,TRUE,5,TRUE,"Real Recommand"
"633",17472,TRUE,5,TRUE,"Real Recommand"
"634",17474,TRUE,5,TRUE,"Real Recommand"
"635",17478,TRUE,5,TRUE,"Real Recommand"
"636",17532,TRUE,3,TRUE,"Real Recommand"
"637",17556,TRUE,4,TRUE,"Real Recommand"
"638",17557,TRUE,4,TRUE,"Real Recommand"
"639",17559,TRUE,4,TRUE,"Real Recommand"
"640",17624,TRUE,5,TRUE,"Real Recommand"
"641",17626,TRUE,5,TRUE,"Real Recommand"
"642",17631,TRUE,5,TRUE,"Real Recommand"
"643",17632,TRUE,5,TRUE,"Real Recommand"
"644",17633,TRUE,5,TRUE,"Real Recommand"
"645",17783,TRUE,5,TRUE,"Real Recommand"
"646",17787,TRUE,4,TRUE,"Real Recommand"
"647",17788,TRUE,5,TRUE,"Real Recommand"
"648",17789,TRUE,5,TRUE,"Real Recommand"
"649",17791,TRUE,5,TRUE,"Real Recommand"
"650",17792,TRUE,5,TRUE,"Real Recommand"
"651",17793,TRUE,5,TRUE,"Real Recommand"
"652",17794,TRUE,5,TRUE,"Real Recommand"
"653",17795,TRUE,5,TRUE,"Real Recommand"
"654",17797,TRUE,5,TRUE,"Real Recommand"
"655",17814,TRUE,3,TRUE,"Real Recommand"
"656",17817,TRUE,3,TRUE,"Real Recommand"
"657",17819,TRUE,4,TRUE,"Real Recommand"
"658",17822,TRUE,4,TRUE,"Real Recommand"
"659",17824,TRUE,4,TRUE,"Real Recommand"
"660",17825,TRUE,4,TRUE,"Real Recommand"
"661",17826,TRUE,4,TRUE,"Real Recommand"
"662",17829,TRUE,4,TRUE,"Real Recommand"
"663",17831,TRUE,4,TRUE,"Real Recommand"
"664",17832,TRUE,4,TRUE,"Real Recommand"
"665",17834,TRUE,4,TRUE,"Real Recommand"
"666",17836,TRUE,4,TRUE,"Real Recommand"
"667",17838,TRUE,5,TRUE,"Real Recommand"
"668",17840,TRUE,5,TRUE,"Real Recommand"
"669",17841,TRUE,5,TRUE,"Real Recommand"
"670",17842,TRUE,5,TRUE,"Real Recommand"
"671",17844,TRUE,5,TRUE,"Real Recommand"
"672",17848,TRUE,5,TRUE,"Real Recommand"
"673",17852,TRUE,5,TRUE,"Real Recommand"
"674",17853,TRUE,5,TRUE,"Real Recommand"
"675",17855,TRUE,5,TRUE,"Real Recommand"
"676",17859,TRUE,5,TRUE,"Real Recommand"
"677",17860,TRUE,5,TRUE,"Real Recommand"
"678",17864,TRUE,5,TRUE,"Real Recommand"
"679",17865,TRUE,5,TRUE,"Real Recommand"
"680",17866,TRUE,5,TRUE,"Real Recommand"
"681",17868,TRUE,5,TRUE,"Real Recommand"
"682",17869,TRUE,5,TRUE,"Real Recommand"
"683",17872,TRUE,5,TRUE,"Real Recommand"
"684",17873,TRUE,5,TRUE,"Real Recommand"
"685",17874,TRUE,5,TRUE,"Real Recommand"
"686",17878,TRUE,5,TRUE,"Real Recommand"
"687",17879,TRUE,5,TRUE,"Real Recommand"
"688",17880,TRUE,5,TRUE,"Real Recommand"
"689",17881,TRUE,5,TRUE,"Real Recommand"
"690",17882,TRUE,5,TRUE,"Real Recommand"
"691",17884,TRUE,5,TRUE,"Real Recommand"
"692",17885,TRUE,5,TRUE,"Real Recommand"
"693",17886,TRUE,5,TRUE,"Real Recommand"
"694",17887,TRUE,5,TRUE,"Real Recommand"
"695",17889,TRUE,5,TRUE,"Real Recommand"
"696",17891,TRUE,5,TRUE,"Real Recommand"
"697",17902,TRUE,5,TRUE,"Real Recommand"
"698",17903,TRUE,5,TRUE,"Real Recommand"
"699",17904,TRUE,5,TRUE,"Real Recommand"
"700",17905,TRUE,5,TRUE,"Real Recommand"
"701",17906,TRUE,5,TRUE,"Real Recommand"
"702",17908,TRUE,5,TRUE,"Real Recommand"
"703",17909,TRUE,5,TRUE,"Real Recommand"
"704",17911,TRUE,5,TRUE,"Real Recommand"
"705",17912,TRUE,5,TRUE,"Real Recommand"
"706",17913,TRUE,5,TRUE,"Real Recommand"
"707",17914,TRUE,5,TRUE,"Real Recommand"
"708",17915,TRUE,5,TRUE,"Real Recommand"
"709",17916,TRUE,5,TRUE,"Real Recommand"
"710",17919,TRUE,5,TRUE,"Real Recommand"
"711",17920,TRUE,5,TRUE,"Real Recommand"
"712",17926,TRUE,5,TRUE,"Real Recommand"
"713",17929,TRUE,5,TRUE,"Real Recommand"
"714",17930,TRUE,5,TRUE,"Real Recommand"
"715",17933,TRUE,5,TRUE,"Real Recommand"
"716",17934,TRUE,5,TRUE,"Real Recommand"
"717",17935,TRUE,5,TRUE,"Real Recommand"
"718",17936,TRUE,5,TRUE,"Real Recommand"
"719",17937,TRUE,5,TRUE,"Real Recommand"
"720",17938,TRUE,5,TRUE,"Real Recommand"
"721",17939,TRUE,5,TRUE,"Real Recommand"
"722",17940,TRUE,5,TRUE,"Real Recommand"
"723",17941,TRUE,5,TRUE,"Real Recommand"
"724",17942,TRUE,5,TRUE,"Real Recommand"
"725",17943,TRUE,5,TRUE,"Real Recommand"
"726",17945,TRUE,5,TRUE,"Real Recommand"
"727",17946,TRUE,5,TRUE,"Real Recommand"
"728",17948,TRUE,5,TRUE,"Real Recommand"
"729",17949,TRUE,5,TRUE,"Real Recommand"
"730",17951,TRUE,5,TRUE,"Real Recommand"
"731",17952,TRUE,5,TRUE,"Real Recommand"
"732",17953,TRUE,5,TRUE,"Real Recommand"
"733",17954,TRUE,5,TRUE,"Real Recommand"
"734",17955,TRUE,5,TRUE,"Real Recommand"
"735",17956,TRUE,5,TRUE,"Real Recommand"
"736",17957,TRUE,5,TRUE,"Real Recommand"
"737",17958,TRUE,5,TRUE,"Real Recommand"
"738",17959,TRUE,5,TRUE,"Real Recommand"
"739",17961,TRUE,5,TRUE,"Real Recommand"
"740",17962,TRUE,5,TRUE,"Real Recommand"
"741",18028,TRUE,3,TRUE,"Real Recommand"
"742",18030,TRUE,4,TRUE,"Real Recommand"
"743",18031,TRUE,5,TRUE,"Real Recommand"
"744",18032,TRUE,5,TRUE,"Real Recommand"
"745",18033,TRUE,5,TRUE,"Real Recommand"
"746",18036,TRUE,5,TRUE,"Real Recommand"
"747",18037,TRUE,5,TRUE,"Real Recommand"
"748",18038,TRUE,5,TRUE,"Real Recommand"
"749",18039,TRUE,5,TRUE,"Real Recommand"
"750",18044,TRUE,5,TRUE,"Real Recommand"
"751",18045,TRUE,5,TRUE,"Real Recommand"
"752",18046,TRUE,5,TRUE,"Real Recommand"
"753",18047,TRUE,5,TRUE,"Real Recommand"
"754",18050,TRUE,5,TRUE,"Real Recommand"
"755",18052,TRUE,5,TRUE,"Real Recommand"
"756",18055,TRUE,5,TRUE,"Real Recommand"
"757",18064,TRUE,5,TRUE,"Real Recommand"
"758",18071,TRUE,4,TRUE,"Real Recommand"
"759",18072,TRUE,4,TRUE,"Real Recommand"
"760",18075,TRUE,5,TRUE,"Real Recommand"
"761",18086,TRUE,5,TRUE,"Real Recommand"
"762",18108,TRUE,4,TRUE,"Real Recommand"
"763",18111,TRUE,4,TRUE,"Real Recommand"
"764",18166,TRUE,5,TRUE,"Real Recommand"
"765",18172,TRUE,5,TRUE,"Real Recommand"
"766",18178,TRUE,5,TRUE,"Real Recommand"
"767",18181,TRUE,5,TRUE,"Real Recommand"
"768",18184,TRUE,5,TRUE,"Real Recommand"
"769",18185,TRUE,5,TRUE,"Real Recommand"
"770",18192,TRUE,5,TRUE,"Real Recommand"
"771",18257,TRUE,4,TRUE,"Real Recommand"
"772",18259,TRUE,5,TRUE,"Real Recommand"
"773",18260,TRUE,5,TRUE,"Real Recommand"
"774",18261,TRUE,5,TRUE,"Real Recommand"
"775",18262,TRUE,5,TRUE,"Real Recommand"
"776",18263,TRUE,5,TRUE,"Real Recommand"
"777",18264,TRUE,5,TRUE,"Real Recommand"
"778",18265,TRUE,5,TRUE,"Real Recommand"
"779",18266,TRUE,5,TRUE,"Real Recommand"
"780",18267,TRUE,5,TRUE,"Real Recommand"
"781",18268,TRUE,5,TRUE,"Real Recommand"
"782",18269,TRUE,5,TRUE,"Real Recommand"
"783",18270,TRUE,5,TRUE,"Real Recommand"
"784",18272,TRUE,5,TRUE,"Real Recommand"
"785",18273,TRUE,5,TRUE,"Real Recommand"
"786",18274,TRUE,5,TRUE,"Real Recommand"
"787",18275,TRUE,5,TRUE,"Real Recommand"
"788",18276,TRUE,5,TRUE,"Real Recommand"
"789",18280,TRUE,5,TRUE,"Real Recommand"
"790",18281,TRUE,5,TRUE,"Real Recommand"
"791",18294,TRUE,4,TRUE,"Real Recommand"
"792",18341,TRUE,5,TRUE,"Real Recommand"
"793",18417,TRUE,5,TRUE,"Real Recommand"
"794",18427,TRUE,4,TRUE,"Real Recommand"
"795",18428,TRUE,4,TRUE,"Real Recommand"
"796",18429,TRUE,4,TRUE,"Real Recommand"
"797",18430,TRUE,5,TRUE,"Real Recommand"
"798",18447,TRUE,3,TRUE,"Real Recommand"
"799",18448,TRUE,3,TRUE,"Real Recommand"
"800",18451,TRUE,3,TRUE,"Real Recommand"
"801",18454,TRUE,3,TRUE,"Real Recommand"
"802",18455,TRUE,4,TRUE,"Real Recommand"
"803",18460,TRUE,4,TRUE,"Real Recommand"
"804",18462,TRUE,4,TRUE,"Real Recommand"
"805",18463,TRUE,4,TRUE,"Real Recommand"
"806",18464,TRUE,4,TRUE,"Real Recommand"
"807",18465,TRUE,5,TRUE,"Real Recommand"
"808",18475,TRUE,5,TRUE,"Real Recommand"
"809",18477,TRUE,5,TRUE,"Real Recommand"
"810",18480,TRUE,5,TRUE,"Real Recommand"
"811",18482,TRUE,5,TRUE,"Real Recommand"
"812",18517,TRUE,4,TRUE,"Real Recommand"
"813",18519,TRUE,5,TRUE,"Real Recommand"
"814",18524,TRUE,5,TRUE,"Real Recommand"
"815",18525,TRUE,5,TRUE,"Real Recommand"
"816",18527,TRUE,4,TRUE,"Real Recommand"
"817",18529,TRUE,5,TRUE,"Real Recommand"
"818",18536,TRUE,5,TRUE,"Real Recommand"
"819",18547,TRUE,4,TRUE,"Real Recommand"
"820",18556,TRUE,5,TRUE,"Real Recommand"
"821",18557,TRUE,5,TRUE,"Real Recommand"
"822",18558,TRUE,5,TRUE,"Real Recommand"
"823",18559,TRUE,5,TRUE,"Real Recommand"
"824",18597,TRUE,5,TRUE,"Real Recommand"
"825",18599,TRUE,5,TRUE,"Real Recommand"
"826",18601,TRUE,5,TRUE,"Real Recommand"
"827",18602,TRUE,5,TRUE,"Real Recommand"
"828",18628,TRUE,5,TRUE,"Real Recommand"
"829",18651,TRUE,4,TRUE,"Real Recommand"
"830",18659,TRUE,5,TRUE,"Real Recommand"
"831",18663,TRUE,5,TRUE,"Real Recommand"
"832",18664,TRUE,5,TRUE,"Real Recommand"
"833",18667,TRUE,5,TRUE,"Real Recommand"
"834",18673,TRUE,4,TRUE,"Real Recommand"
"835",18686,TRUE,4,TRUE,"Real Recommand"
"836",18702,TRUE,4,TRUE,"Real Recommand"
"837",18703,TRUE,4,TRUE,"Real Recommand"
"838",18708,TRUE,5,TRUE,"Real Recommand"
"839",18710,TRUE,5,TRUE,"Real Recommand"
"840",18711,TRUE,5,TRUE,"Real Recommand"
"841",18713,TRUE,5,TRUE,"Real Recommand"
"842",18714,TRUE,5,TRUE,"Real Recommand"
"843",18748,TRUE,5,TRUE,"Real Recommand"
"844",18781,TRUE,5,TRUE,"Real Recommand"
"845",18782,TRUE,5,TRUE,"Real Recommand"
"846",18783,TRUE,5,TRUE,"Real Recommand"
"847",19023,TRUE,4,TRUE,"Real Recommand"
"848",19869,TRUE,5,TRUE,"Real Recommand"
"849",20745,TRUE,5,TRUE,"Real Recommand"
"850",20746,TRUE,5,TRUE,"Real Recommand"
"851",20748,TRUE,5,TRUE,"Real Recommand"
"852",20750,TRUE,5,TRUE,"Real Recommand"
"853",20751,TRUE,5,TRUE,"Real Recommand"
"854",20753,TRUE,5,TRUE,"Real Recommand"
"855",20755,TRUE,5,TRUE,"Real Recommand"
"856",20758,TRUE,5,TRUE,"Real Recommand"
"857",20760,TRUE,5,TRUE,"Real Recommand"
"858",20765,TRUE,5,TRUE,"Real Recommand"
"859",20766,TRUE,5,TRUE,"Real Recommand"
"860",20767,TRUE,5,TRUE,"Real Recommand"
"861",20768,TRUE,5,TRUE,"Real Recommand"
"862",20770,TRUE,5,TRUE,"Real Recommand"
"863",20771,TRUE,5,TRUE,"Real Recommand"
"864",20772,TRUE,5,TRUE,"Real Recommand"
"865",20874,TRUE,5,TRUE,"Real Recommand"
"866",20901,TRUE,4,TRUE,"Real Recommand"
"867",20904,TRUE,5,TRUE,"Real Recommand"
"868",20959,TRUE,5,TRUE,"Real Recommand"
"869",21014,TRUE,5,TRUE,"Real Recommand"
"870",21016,TRUE,5,TRUE,"Real Recommand"
"871",21017,TRUE,5,TRUE,"Real Recommand"
"872",21019,TRUE,5,TRUE,"Real Recommand"
"873",21021,TRUE,5,TRUE,"Real Recommand"
"874",21022,TRUE,5,TRUE,"Real Recommand"
"875",21023,TRUE,5,TRUE,"Real Recommand"
"876",21024,TRUE,5,TRUE,"Real Recommand"
"877",21027,TRUE,5,TRUE,"Real Recommand"
"878",21028,TRUE,4,TRUE,"Real Recommand"
"879",21030,TRUE,5,TRUE,"Real Recommand"
"880",21031,TRUE,5,TRUE,"Real Recommand"
"881",21044,TRUE,5,TRUE,"Real Recommand"
"882",21058,TRUE,3,TRUE,"Real Recommand"
"883",21060,TRUE,5,TRUE,"Real Recommand"
"884",21064,TRUE,5,TRUE,"Real Recommand"
"885",21082,TRUE,4,TRUE,"Real Recommand"
"886",21097,TRUE,5,TRUE,"Real Recommand"
"887",21099,TRUE,5,TRUE,"Real Recommand"
"888",21101,TRUE,5,TRUE,"Real Recommand"
"889",21102,TRUE,5,TRUE,"Real Recommand"
"890",21128,TRUE,4,TRUE,"Real Recommand"
"891",21129,TRUE,4,TRUE,"Real Recommand"
"892",21131,TRUE,5,TRUE,"Real Recommand"
"893",21132,TRUE,5,TRUE,"Real Recommand"
"894",21133,TRUE,5,TRUE,"Real Recommand"
"895",21134,TRUE,5,TRUE,"Real Recommand"
"896",21135,TRUE,5,TRUE,"Real Recommand"
"897",21136,TRUE,5,TRUE,"Real Recommand"
"898",21137,TRUE,5,TRUE,"Real Recommand"
"899",21138,TRUE,5,TRUE,"Real Recommand"
"900",21139,TRUE,5,TRUE,"Real Recommand"
"901",21140,TRUE,5,TRUE,"Real Recommand"
"902",21141,TRUE,5,TRUE,"Real Recommand"
"903",21142,TRUE,5,TRUE,"Real Recommand"
"904",21143,TRUE,5,TRUE,"Real Recommand"
"905",21144,TRUE,5,TRUE,"Real Recommand"
"906",21147,TRUE,5,TRUE,"Real Recommand"
"907",21167,TRUE,3,TRUE,"Real Recommand"
"908",21168,TRUE,3,TRUE,"Real Recommand"
"909",21169,TRUE,3,TRUE,"Real Recommand"
"910",21186,TRUE,4,TRUE,"Real Recommand"
"911",21187,TRUE,4,TRUE,"Real Recommand"
"912",21188,TRUE,4,TRUE,"Real Recommand"
"913",21196,TRUE,4,TRUE,"Real Recommand"
"914",21197,TRUE,4,TRUE,"Real Recommand"
"915",21198,TRUE,4,TRUE,"Real Recommand"
"916",21199,TRUE,4,TRUE,"Real Recommand"
"917",21200,TRUE,4,TRUE,"Real Recommand"
"918",21203,TRUE,5,TRUE,"Real Recommand"
"919",21304,TRUE,5,TRUE,"Real Recommand"
"920",21306,TRUE,5,TRUE,"Real Recommand"
"921",21309,TRUE,5,TRUE,"Real Recommand"
"922",21312,TRUE,5,TRUE,"Real Recommand"
"923",21313,TRUE,5,TRUE,"Real Recommand"
"924",21343,TRUE,5,TRUE,"Real Recommand"
"925",21369,TRUE,5,TRUE,"Real Recommand"
"926",21371,TRUE,5,TRUE,"Real Recommand"
"927",21372,TRUE,5,TRUE,"Real Recommand"
"928",21374,TRUE,5,TRUE,"Real Recommand"
"929",21375,TRUE,5,TRUE,"Real Recommand"
"930",21376,TRUE,5,TRUE,"Real Recommand"
"931",21377,TRUE,5,TRUE,"Real Recommand"
"932",21378,TRUE,5,TRUE,"Real Recommand"
"933",21380,TRUE,5,TRUE,"Real Recommand"
"934",21381,TRUE,5,TRUE,"Real Recommand"
"935",21382,TRUE,5,TRUE,"Real Recommand"
"936",21383,TRUE,5,TRUE,"Real Recommand"
"937",21387,TRUE,5,TRUE,"Real Recommand"
"938",21388,TRUE,5,TRUE,"Real Recommand"
"939",21389,TRUE,5,TRUE,"Real Recommand"
"940",21390,TRUE,5,TRUE,"Real Recommand"
"941",21391,TRUE,5,TRUE,"Real Recommand"
"942",21393,TRUE,5,TRUE,"Real Recommand"
"943",21394,TRUE,5,TRUE,"Real Recommand"
"944",21395,TRUE,5,TRUE,"Real Recommand"
"945",21396,TRUE,5,TRUE,"Real Recommand"
"946",21397,TRUE,5,TRUE,"Real Recommand"
"947",21398,TRUE,5,TRUE,"Real Recommand"
"948",21399,TRUE,5,TRUE,"Real Recommand"
"949",21400,TRUE,5,TRUE,"Real Recommand"
"950",21401,TRUE,5,TRUE,"Real Recommand"
"951",21402,TRUE,5,TRUE,"Real Recommand"
"952",21403,TRUE,5,TRUE,"Real Recommand"
"953",21404,TRUE,5,TRUE,"Real Recommand"
"954",21405,TRUE,5,TRUE,"Real Recommand"
"955",21406,TRUE,5,TRUE,"Real Recommand"
"956",21407,TRUE,5,TRUE,"Real Recommand"
"957",21408,TRUE,5,TRUE,"Real Recommand"
"958",21409,TRUE,5,TRUE,"Real Recommand"
"959",21410,TRUE,5,TRUE,"Real Recommand"
"960",22062,TRUE,3,TRUE,"Real Recommand"
"961",22088,TRUE,5,TRUE,"Real Recommand"
"962",22089,TRUE,5,TRUE,"Real Recommand"
"963",22094,TRUE,5,TRUE,"Real Recommand"
"964",22122,TRUE,5,TRUE,"Real Recommand"
"965",22135,TRUE,3,TRUE,"Real Recommand"
"966",22137,TRUE,3,TRUE,"Real Recommand"
"967",22139,TRUE,4,TRUE,"Real Recommand"
"968",22143,TRUE,4,TRUE,"Real Recommand"
"969",22156,TRUE,5,TRUE,"Real Recommand"
"970",22157,TRUE,5,TRUE,"Real Recommand"
"971",22158,TRUE,5,TRUE,"Real Recommand"
"972",22159,TRUE,5,TRUE,"Real Recommand"
"973",22160,TRUE,5,TRUE,"Real Recommand"
"974",22169,TRUE,5,TRUE,"Real Recommand"
"975",22170,TRUE,5,TRUE,"Real Recommand"
"976",22171,TRUE,5,TRUE,"Real Recommand"
"977",22172,TRUE,5,TRUE,"Real Recommand"
"978",22173,TRUE,5,TRUE,"Real Recommand"
"979",22174,TRUE,5,TRUE,"Real Recommand"
"980",22175,TRUE,5,TRUE,"Real Recommand"
"981",22176,TRUE,5,TRUE,"Real Recommand"
"982",22177,TRUE,5,TRUE,"Real Recommand"
"983",22178,TRUE,5,TRUE,"Real Recommand"
"984",22180,TRUE,5,TRUE,"Real Recommand"
"985",22181,TRUE,5,TRUE,"Real Recommand"
"986",22182,TRUE,5,TRUE,"Real Recommand"
"987",22184,TRUE,5,TRUE,"Real Recommand"
"988",22185,TRUE,5,TRUE,"Real Recommand"
"989",22186,TRUE,5,TRUE,"Real Recommand"
"990",22187,TRUE,5,TRUE,"Real Recommand"
"991",22188,TRUE,5,TRUE,"Real Recommand"
"992",22189,TRUE,5,TRUE,"Real Recommand"
"993",22191,TRUE,5,TRUE,"Real Recommand"
"994",22192,TRUE,5,TRUE,"Real Recommand"
"995",22193,TRUE,5,TRUE,"Real Recommand"
"996",22194,TRUE,5,TRUE,"Real Recommand"
"997",22195,TRUE,5,TRUE,"Real Recommand"
"998",22196,TRUE,5,TRUE,"Real Recommand"
"999",22197,TRUE,5,TRUE,"Real Recommand"
"1000",22198,TRUE,5,TRUE,"Real Recommand"
"1001",22200,TRUE,5,TRUE,"Real Recommand"
"1002",22201,TRUE,5,TRUE,"Real Recommand"
"1003",22202,TRUE,5,TRUE,"Real Recommand"
"1004",22209,TRUE,4,TRUE,"Real Recommand"
"1005",22210,TRUE,4,TRUE,"Real Recommand"
"1006",22211,TRUE,4,TRUE,"Real Recommand"
"1007",22221,TRUE,5,TRUE,"Real Recommand"
"1008",22223,TRUE,5,TRUE,"Real Recommand"
"1009",22224,TRUE,5,TRUE,"Real Recommand"
"1010",22225,TRUE,5,TRUE,"Real Recommand"
"1011",22226,TRUE,5,TRUE,"Real Recommand"
"1012",22235,TRUE,5,TRUE,"Real Recommand"
"1013",22236,TRUE,5,TRUE,"Real Recommand"
"1014",22240,TRUE,5,TRUE,"Real Recommand"
"1015",22241,TRUE,5,TRUE,"Real Recommand"
"1016",22244,TRUE,5,TRUE,"Real Recommand"
"1017",22245,TRUE,5,TRUE,"Real Recommand"
"1018",22246,TRUE,5,TRUE,"Real Recommand"
"1019",22247,TRUE,5,TRUE,"Real Recommand"
"1020",22248,TRUE,5,TRUE,"Real Recommand"
"1021",22249,TRUE,5,TRUE,"Real Recommand"
"1022",22250,TRUE,5,TRUE,"Real Recommand"
"1023",22251,TRUE,5,TRUE,"Real Recommand"
"1024",22252,TRUE,5,TRUE,"Real Recommand"
"1025",22253,TRUE,5,TRUE,"Real Recommand"
"1026",22260,TRUE,5,TRUE,"Real Recommand"
"1027",22280,TRUE,5,TRUE,"Real Recommand"
"1028",22315,TRUE,3,TRUE,"Real Recommand"
"1029",22318,TRUE,3,TRUE,"Real Recommand"
"1030",22320,TRUE,3,TRUE,"Real Recommand"
"1031",22321,TRUE,4,TRUE,"Real Recommand"
"1032",22322,TRUE,4,TRUE,"Real Recommand"
"1033",22323,TRUE,4,TRUE,"Real Recommand"
"1034",22324,TRUE,4,TRUE,"Real Recommand"
