"","X","did_purchase","recommendation","polar_norm","Real_Review"
"2772",11753,FALSE,TRUE,7,"Fake Recommand"
"2773",11754,FALSE,TRUE,5,"Fake Recommand"
"2774",11755,FALSE,TRUE,3,"Fake Recommand"
"2775",11756,FALSE,TRUE,2.5,"Fake Recommand"
"2776",11757,FALSE,TRUE,5.5,"Fake Recommand"
"2777",11758,FALSE,TRUE,1.5,"Fake Recommand"
"2778",11759,FALSE,TRUE,1.75,"Fake Recommand"
"2779",11760,FALSE,TRUE,2.666666667,"Fake Recommand"
"2780",11761,FALSE,TRUE,1.333333333,"Fake Recommand"
"2781",11762,FALSE,TRUE,5,"Fake Recommand"
"2782",11764,FALSE,TRUE,5,"Fake Recommand"
"2783",11765,FALSE,TRUE,3,"Fake Recommand"
"2784",11766,FALSE,TRUE,2,"Fake Recommand"
"2785",11767,FALSE,TRUE,5,"Fake Recommand"
"2786",11769,FALSE,TRUE,3,"Fake Recommand"
"2787",11770,FALSE,TRUE,2,"Fake Recommand"
"2788",11771,FALSE,TRUE,5,"Fake Recommand"
"2789",11772,FALSE,TRUE,4,"Fake Recommand"
"2790",11773,FALSE,TRUE,8,"Fake Recommand"
"2791",11774,FALSE,TRUE,4,"Fake Recommand"
"2792",11775,FALSE,TRUE,1.333333333,"Fake Recommand"
"2793",11776,FALSE,TRUE,1.333333333,"Fake Recommand"
"2794",11777,FALSE,TRUE,7,"Fake Recommand"
"2795",11778,FALSE,TRUE,2,"Fake Recommand"
"2796",11779,FALSE,TRUE,1.333333333,"Fake Recommand"
"2797",11780,FALSE,TRUE,5,"Fake Recommand"
"2798",11781,FALSE,TRUE,3,"Fake Recommand"
"2799",11782,FALSE,TRUE,8,"Fake Recommand"
"2800",11783,FALSE,TRUE,1.333333333,"Fake Recommand"
"2801",11785,FALSE,TRUE,2,"Fake Recommand"
"2802",11786,FALSE,TRUE,1.666666667,"Fake Recommand"
"2803",11787,FALSE,TRUE,3,"Fake Recommand"
"2804",11788,FALSE,TRUE,7,"Fake Recommand"
"2805",11791,FALSE,TRUE,4,"Fake Recommand"
"2806",11792,FALSE,TRUE,1,"Fake Recommand"
"2807",11794,FALSE,TRUE,7,"Fake Recommand"
"2808",11795,FALSE,TRUE,2.666666667,"Fake Recommand"
"2809",11796,FALSE,TRUE,6,"Fake Recommand"
"2810",11797,FALSE,TRUE,8,"Fake Recommand"
"2811",11799,FALSE,TRUE,4,"Fake Recommand"
"2812",11800,FALSE,TRUE,9,"Fake Recommand"
"2813",11801,FALSE,TRUE,3.5,"Fake Recommand"
"2814",11802,FALSE,TRUE,6,"Fake Recommand"
"2815",11803,FALSE,TRUE,3,"Fake Recommand"
"2816",11804,FALSE,TRUE,1.75,"Fake Recommand"
"2817",11805,FALSE,TRUE,4,"Fake Recommand"
"2818",11806,FALSE,TRUE,4,"Fake Recommand"
"2819",11807,FALSE,TRUE,2.5,"Fake Recommand"
"2820",11808,FALSE,TRUE,1.5,"Fake Recommand"
"2821",11809,FALSE,TRUE,2.5,"Fake Recommand"
"2822",11810,FALSE,TRUE,2.333333333,"Fake Recommand"
"2823",11811,FALSE,TRUE,2.5,"Fake Recommand"
"2824",11813,FALSE,TRUE,0.75,"Fake Recommand"
"2825",11814,FALSE,TRUE,0,"Fake Recommand"
"2826",11815,FALSE,TRUE,8,"Fake Recommand"
"2827",11816,FALSE,TRUE,3.333333333,"Fake Recommand"
"2828",11817,FALSE,TRUE,3,"Fake Recommand"
"2829",11818,FALSE,TRUE,8,"Fake Recommand"
"2830",11819,FALSE,TRUE,2,"Fake Recommand"
"2831",11820,FALSE,TRUE,2.5,"Fake Recommand"
"2832",11821,FALSE,TRUE,1.5,"Fake Recommand"
"2833",11822,FALSE,TRUE,4,"Fake Recommand"
"2834",11824,FALSE,TRUE,1.5,"Fake Recommand"
"2835",11825,FALSE,TRUE,4,"Fake Recommand"
"2836",11826,FALSE,TRUE,4,"Fake Recommand"
"2837",11827,FALSE,TRUE,5,"Fake Recommand"
"2838",11828,FALSE,TRUE,3,"Fake Recommand"
"2839",11829,FALSE,TRUE,1.666666667,"Fake Recommand"
"2840",11830,FALSE,TRUE,2.5,"Fake Recommand"
"2841",11831,FALSE,TRUE,3,"Fake Recommand"
"2842",11832,FALSE,TRUE,7,"Fake Recommand"
"2843",11833,FALSE,TRUE,2.5,"Fake Recommand"
"2844",11835,FALSE,TRUE,7,"Fake Recommand"
"2845",11836,FALSE,TRUE,1.666666667,"Fake Recommand"
"2846",11837,FALSE,TRUE,2,"Fake Recommand"
"2847",11838,FALSE,TRUE,7,"Fake Recommand"
"2848",11839,FALSE,TRUE,6,"Fake Recommand"
"2849",11841,FALSE,TRUE,1.4,"Fake Recommand"
"2850",11842,FALSE,TRUE,4,"Fake Recommand"
"2851",11843,FALSE,TRUE,1.75,"Fake Recommand"
"2852",11844,FALSE,TRUE,2.2,"Fake Recommand"
"2853",11845,FALSE,TRUE,4,"Fake Recommand"
"2854",11846,FALSE,TRUE,4,"Fake Recommand"
"2855",11847,FALSE,TRUE,2.5,"Fake Recommand"
"2856",11848,FALSE,TRUE,2,"Fake Recommand"
"2857",11849,FALSE,TRUE,1.5,"Fake Recommand"
"2858",11850,FALSE,TRUE,4,"Fake Recommand"
"2859",11851,FALSE,TRUE,4,"Fake Recommand"
"2860",11853,FALSE,TRUE,1,"Fake Recommand"
"2861",11854,FALSE,TRUE,7,"Fake Recommand"
"2862",11855,FALSE,TRUE,3.5,"Fake Recommand"
"2863",11856,FALSE,TRUE,5,"Fake Recommand"
"2864",11858,FALSE,TRUE,2.5,"Fake Recommand"
"2865",11859,FALSE,TRUE,1.5,"Fake Recommand"
"2866",11860,FALSE,TRUE,4.5,"Fake Recommand"
"2867",11861,FALSE,TRUE,1.666666667,"Fake Recommand"
"2868",11862,FALSE,TRUE,0.666666667,"Fake Recommand"
"2869",11863,FALSE,TRUE,2.333333333,"Fake Recommand"
"2870",11864,FALSE,TRUE,4.5,"Fake Recommand"
"2871",11865,FALSE,TRUE,3.333333333,"Fake Recommand"
"2872",11866,FALSE,TRUE,2,"Fake Recommand"
"2873",11868,FALSE,TRUE,5,"Fake Recommand"
"2874",11869,FALSE,TRUE,1.25,"Fake Recommand"
"2875",11870,FALSE,TRUE,2,"Fake Recommand"
"2876",11871,FALSE,TRUE,5,"Fake Recommand"
"2877",11872,FALSE,TRUE,1.333333333,"Fake Recommand"
"2878",11873,FALSE,TRUE,9,"Fake Recommand"
"2879",11874,FALSE,TRUE,5,"Fake Recommand"
"2880",11876,FALSE,TRUE,3,"Fake Recommand"
"2881",11877,FALSE,TRUE,1.5,"Fake Recommand"
"2882",11878,FALSE,TRUE,4,"Fake Recommand"
"2883",11879,FALSE,TRUE,5,"Fake Recommand"
"2884",11880,FALSE,TRUE,3,"Fake Recommand"
"2885",11882,FALSE,TRUE,2.666666667,"Fake Recommand"
"2886",11883,FALSE,TRUE,9,"Fake Recommand"
"2887",11884,FALSE,TRUE,1,"Fake Recommand"
"2888",11886,FALSE,TRUE,5,"Fake Recommand"
"2889",11887,FALSE,TRUE,8,"Fake Recommand"
"2890",11888,FALSE,TRUE,3,"Fake Recommand"
"2891",11889,FALSE,TRUE,2.5,"Fake Recommand"
"2892",11890,FALSE,TRUE,1,"Fake Recommand"
"2893",11891,FALSE,TRUE,7,"Fake Recommand"
"2894",11892,FALSE,TRUE,2,"Fake Recommand"
"2895",11895,FALSE,TRUE,2,"Fake Recommand"
"2896",11896,FALSE,TRUE,6,"Fake Recommand"
"2897",11897,FALSE,TRUE,7,"Fake Recommand"
"2898",11898,FALSE,TRUE,1.333333333,"Fake Recommand"
"2899",11901,FALSE,TRUE,0.75,"Fake Recommand"
"2900",11904,FALSE,TRUE,1.25,"Fake Recommand"
"2901",11905,FALSE,TRUE,2.5,"Fake Recommand"
"2902",11906,FALSE,TRUE,1.5,"Fake Recommand"
"2903",11908,FALSE,TRUE,7,"Fake Recommand"
"2904",11909,FALSE,TRUE,3,"Fake Recommand"
"2905",11910,FALSE,TRUE,4.5,"Fake Recommand"
"2906",11911,FALSE,TRUE,6,"Fake Recommand"
"2907",11912,FALSE,TRUE,1.2,"Fake Recommand"
"2908",11913,FALSE,TRUE,6,"Fake Recommand"
"2909",11914,FALSE,TRUE,3,"Fake Recommand"
"2910",11915,FALSE,TRUE,2,"Fake Recommand"
"2911",11916,FALSE,TRUE,3,"Fake Recommand"
"2912",11917,FALSE,TRUE,13,"Fake Recommand"
"2913",11918,FALSE,TRUE,3,"Fake Recommand"
"2914",11922,FALSE,TRUE,1.333333333,"Fake Recommand"
"2915",11923,FALSE,TRUE,2,"Fake Recommand"
"2916",11924,FALSE,TRUE,1.25,"Fake Recommand"
"2917",11925,FALSE,TRUE,2,"Fake Recommand"
"2918",11926,FALSE,TRUE,5,"Fake Recommand"
"2919",11927,FALSE,TRUE,3.5,"Fake Recommand"
"2920",11928,FALSE,TRUE,8,"Fake Recommand"
"2921",11930,FALSE,TRUE,3,"Fake Recommand"
"2922",11931,FALSE,TRUE,2.5,"Fake Recommand"
"2923",11932,FALSE,TRUE,8,"Fake Recommand"
"2924",11933,FALSE,TRUE,0.25,"Fake Recommand"
"2925",11934,FALSE,TRUE,6,"Fake Recommand"
"2926",11935,FALSE,TRUE,7,"Fake Recommand"
"2927",11936,FALSE,TRUE,5,"Fake Recommand"
"2928",11937,FALSE,TRUE,2,"Fake Recommand"
"2929",11938,FALSE,TRUE,2,"Fake Recommand"
"2930",11939,FALSE,TRUE,1.333333333,"Fake Recommand"
"2931",11940,FALSE,TRUE,3,"Fake Recommand"
"2932",11941,FALSE,TRUE,4,"Fake Recommand"
"2933",11942,FALSE,TRUE,5,"Fake Recommand"
"2934",11943,FALSE,TRUE,1,"Fake Recommand"
"2935",11946,FALSE,TRUE,2.666666667,"Fake Recommand"
"2936",11948,FALSE,TRUE,2,"Fake Recommand"
"2937",11949,FALSE,TRUE,8,"Fake Recommand"
"2938",11950,FALSE,TRUE,7,"Fake Recommand"
"2939",11951,FALSE,TRUE,7,"Fake Recommand"
"2940",11952,FALSE,TRUE,8,"Fake Recommand"
"2941",11953,FALSE,TRUE,8,"Fake Recommand"
"2942",11954,FALSE,TRUE,6,"Fake Recommand"
"2943",11955,FALSE,TRUE,8,"Fake Recommand"
"2944",11956,FALSE,TRUE,9,"Fake Recommand"
"2945",11959,FALSE,TRUE,11,"Fake Recommand"
"2946",11960,FALSE,TRUE,3.5,"Fake Recommand"
"2947",11961,FALSE,TRUE,7,"Fake Recommand"
"2948",11962,FALSE,TRUE,2,"Fake Recommand"
"2949",11964,FALSE,TRUE,3.5,"Fake Recommand"
"2950",11966,FALSE,TRUE,1,"Fake Recommand"
"2951",11967,FALSE,TRUE,4,"Fake Recommand"
"2952",11969,FALSE,TRUE,4,"Fake Recommand"
"2953",11970,FALSE,TRUE,1.666666667,"Fake Recommand"
"2954",11971,FALSE,TRUE,6,"Fake Recommand"
"2955",11974,FALSE,TRUE,2,"Fake Recommand"
"2956",11975,FALSE,TRUE,2,"Fake Recommand"
"2957",11976,FALSE,TRUE,2.5,"Fake Recommand"
"2958",11977,FALSE,TRUE,7,"Fake Recommand"
"2959",11978,FALSE,TRUE,5,"Fake Recommand"
"2960",11979,FALSE,TRUE,3,"Fake Recommand"
"2961",11981,FALSE,TRUE,1.666666667,"Fake Recommand"
"2962",11982,FALSE,TRUE,3,"Fake Recommand"
"2963",11983,FALSE,TRUE,8,"Fake Recommand"
"2964",11984,FALSE,TRUE,1.5,"Fake Recommand"
"2965",11985,FALSE,TRUE,6,"Fake Recommand"
"2966",11986,FALSE,TRUE,0.8,"Fake Recommand"
"2967",11987,FALSE,TRUE,0.75,"Fake Recommand"
"2968",11989,FALSE,TRUE,1.75,"Fake Recommand"
"2969",11991,FALSE,TRUE,0.25,"Fake Recommand"
"2970",11992,FALSE,TRUE,6,"Fake Recommand"
"2971",11993,FALSE,TRUE,1.75,"Fake Recommand"
"2972",11994,FALSE,TRUE,3,"Fake Recommand"
"2973",11995,FALSE,TRUE,6,"Fake Recommand"
"2974",11996,FALSE,TRUE,7,"Fake Recommand"
"2975",11997,FALSE,TRUE,8,"Fake Recommand"
"2976",11998,FALSE,TRUE,1,"Fake Recommand"
"2977",11999,FALSE,TRUE,3.5,"Fake Recommand"
"2978",12000,FALSE,TRUE,2.666666667,"Fake Recommand"
"2979",12001,FALSE,TRUE,1.5,"Fake Recommand"
"2980",12005,FALSE,TRUE,2,"Fake Recommand"
"2981",12007,FALSE,TRUE,3.333333333,"Fake Recommand"
"2982",12009,FALSE,TRUE,3.666666667,"Fake Recommand"
"2983",12010,FALSE,TRUE,4,"Fake Recommand"
"2984",12011,FALSE,TRUE,2.666666667,"Fake Recommand"
"2985",12012,FALSE,TRUE,4,"Fake Recommand"
"2986",12014,FALSE,TRUE,9,"Fake Recommand"
"2987",12016,FALSE,TRUE,5,"Fake Recommand"
"2988",12017,FALSE,TRUE,6,"Fake Recommand"
"2989",12018,FALSE,TRUE,2,"Fake Recommand"
"2990",12019,FALSE,TRUE,1.666666667,"Fake Recommand"
"2991",12020,FALSE,TRUE,6,"Fake Recommand"
"2992",12021,FALSE,TRUE,5,"Fake Recommand"
"2993",12022,FALSE,TRUE,1.5,"Fake Recommand"
"2994",12023,FALSE,TRUE,1.333333333,"Fake Recommand"
"2995",12024,FALSE,TRUE,1,"Fake Recommand"
"2996",12025,FALSE,TRUE,6,"Fake Recommand"
"2997",12026,FALSE,TRUE,1.666666667,"Fake Recommand"
"2998",12027,FALSE,TRUE,3,"Fake Recommand"
"2999",12029,FALSE,TRUE,5,"Fake Recommand"
"3000",12030,FALSE,TRUE,2.333333333,"Fake Recommand"
"3001",12032,FALSE,TRUE,0.666666667,"Fake Recommand"
"3002",12037,FALSE,TRUE,5,"Fake Recommand"
"3003",12041,FALSE,TRUE,2,"Fake Recommand"
"3004",12042,FALSE,TRUE,2.333333333,"Fake Recommand"
"3005",12043,FALSE,TRUE,1,"Fake Recommand"
"3006",12044,FALSE,TRUE,2.5,"Fake Recommand"
"3007",12045,FALSE,TRUE,8,"Fake Recommand"
"3008",12046,FALSE,TRUE,0.5,"Fake Recommand"
"3009",12047,FALSE,TRUE,2,"Fake Recommand"
"3010",12049,FALSE,TRUE,1.25,"Fake Recommand"
"3011",12051,FALSE,TRUE,1.75,"Fake Recommand"
"3012",12052,FALSE,TRUE,3.5,"Fake Recommand"
"3013",12053,FALSE,TRUE,5,"Fake Recommand"
"3014",12054,FALSE,TRUE,7,"Fake Recommand"
"3015",12055,FALSE,TRUE,2,"Fake Recommand"
"3016",12056,FALSE,TRUE,1.5,"Fake Recommand"
"3017",12057,FALSE,TRUE,1,"Fake Recommand"
"3018",12058,FALSE,TRUE,5,"Fake Recommand"
"3019",12060,FALSE,TRUE,7,"Fake Recommand"
"3020",12062,FALSE,TRUE,5,"Fake Recommand"
"3021",12063,FALSE,TRUE,0.666666667,"Fake Recommand"
"3022",12064,FALSE,TRUE,3.5,"Fake Recommand"
"3023",12069,FALSE,TRUE,6,"Fake Recommand"
"3024",12073,FALSE,TRUE,7,"Fake Recommand"
"3025",12074,FALSE,TRUE,8,"Fake Recommand"
"3026",12075,FALSE,TRUE,3.5,"Fake Recommand"
"3027",12076,FALSE,TRUE,1.5,"Fake Recommand"
"3028",12077,FALSE,TRUE,1.666666667,"Fake Recommand"
"3029",12078,FALSE,TRUE,4,"Fake Recommand"
"3030",12079,FALSE,TRUE,3,"Fake Recommand"
"3031",12083,FALSE,TRUE,3,"Fake Recommand"
"3032",12084,FALSE,TRUE,1.5,"Fake Recommand"
"3033",12086,FALSE,TRUE,9,"Fake Recommand"
"3034",12088,FALSE,TRUE,2,"Fake Recommand"
"3035",12090,FALSE,TRUE,4,"Fake Recommand"
"3036",12091,FALSE,TRUE,2,"Fake Recommand"
"3037",12092,FALSE,TRUE,2,"Fake Recommand"
"3038",12093,FALSE,TRUE,4.5,"Fake Recommand"
"3039",12094,FALSE,TRUE,1.5,"Fake Recommand"
"3040",12096,FALSE,TRUE,2,"Fake Recommand"
"3041",12097,FALSE,TRUE,4,"Fake Recommand"
"3042",12098,FALSE,TRUE,7,"Fake Recommand"
"3043",12100,FALSE,TRUE,4,"Fake Recommand"
"3044",12101,FALSE,TRUE,2,"Fake Recommand"
"3045",12102,FALSE,TRUE,3,"Fake Recommand"
"3046",12103,FALSE,TRUE,5,"Fake Recommand"
"3047",12104,FALSE,TRUE,6,"Fake Recommand"
"3048",12105,FALSE,TRUE,1.5,"Fake Recommand"
"3049",12106,FALSE,TRUE,4,"Fake Recommand"
"3050",12108,FALSE,TRUE,1.6,"Fake Recommand"
"3051",12109,FALSE,TRUE,3.5,"Fake Recommand"
"3052",12111,FALSE,TRUE,1,"Fake Recommand"
"3053",12112,FALSE,TRUE,1.333333333,"Fake Recommand"
"3054",12114,FALSE,TRUE,5,"Fake Recommand"
"3055",12116,FALSE,TRUE,3,"Fake Recommand"
"3056",12118,FALSE,TRUE,8,"Fake Recommand"
"3057",12119,FALSE,TRUE,3,"Fake Recommand"
"3058",12122,FALSE,TRUE,5,"Fake Recommand"
"3059",12123,FALSE,TRUE,8,"Fake Recommand"
"3060",12124,FALSE,TRUE,1.666666667,"Fake Recommand"
"3061",12125,FALSE,TRUE,4,"Fake Recommand"
"3062",12128,FALSE,TRUE,3.5,"Fake Recommand"
"3063",12129,FALSE,TRUE,1.25,"Fake Recommand"
"3064",12131,FALSE,TRUE,1.5,"Fake Recommand"
"3065",12132,FALSE,TRUE,2,"Fake Recommand"
"3066",12133,FALSE,TRUE,1.666666667,"Fake Recommand"
"3067",12135,FALSE,TRUE,2.25,"Fake Recommand"
"3068",12136,FALSE,TRUE,3,"Fake Recommand"
"3069",12139,FALSE,TRUE,3,"Fake Recommand"
"3070",12141,FALSE,TRUE,2,"Fake Recommand"
"3071",12145,FALSE,TRUE,3,"Fake Recommand"
"3072",12153,FALSE,TRUE,3,"Fake Recommand"
"3073",12154,FALSE,TRUE,3,"Fake Recommand"
"3074",12155,FALSE,TRUE,2,"Fake Recommand"
"3075",12157,FALSE,TRUE,3,"Fake Recommand"
"3076",12160,FALSE,TRUE,2,"Fake Recommand"
"3077",12163,FALSE,TRUE,2,"Fake Recommand"
"3078",12166,FALSE,TRUE,3,"Fake Recommand"
"3079",12169,FALSE,TRUE,2,"Fake Recommand"
"3080",12170,FALSE,TRUE,2,"Fake Recommand"
"3081",12179,FALSE,TRUE,3,"Fake Recommand"
"3082",12183,FALSE,TRUE,3,"Fake Recommand"
"3083",12184,FALSE,TRUE,2,"Fake Recommand"
"3084",12185,FALSE,TRUE,2,"Fake Recommand"
"3085",12187,FALSE,TRUE,4,"Fake Recommand"
"3086",12189,FALSE,TRUE,2,"Fake Recommand"
"3087",12192,FALSE,TRUE,1,"Fake Recommand"
"3088",12193,FALSE,TRUE,3,"Fake Recommand"
"3089",12194,FALSE,TRUE,1,"Fake Recommand"
"3090",12195,FALSE,TRUE,1,"Fake Recommand"
"3091",12198,FALSE,TRUE,2,"Fake Recommand"
"3092",12199,FALSE,TRUE,3,"Fake Recommand"
"3093",12200,FALSE,TRUE,1,"Fake Recommand"
"3094",12201,FALSE,TRUE,4,"Fake Recommand"
"3095",12205,FALSE,TRUE,2,"Fake Recommand"
"3096",12206,FALSE,TRUE,2,"Fake Recommand"
"3097",12207,FALSE,TRUE,1,"Fake Recommand"
"3098",12208,FALSE,TRUE,0.5,"Fake Recommand"
"3099",12210,FALSE,TRUE,2,"Fake Recommand"
"3100",12214,FALSE,TRUE,1.5,"Fake Recommand"
"3101",12216,FALSE,TRUE,1,"Fake Recommand"
"3102",12225,FALSE,TRUE,2,"Fake Recommand"
"3103",12228,FALSE,TRUE,4,"Fake Recommand"
"3104",12235,FALSE,TRUE,1,"Fake Recommand"
"3105",12237,FALSE,TRUE,2,"Fake Recommand"
"3106",12240,FALSE,TRUE,0.5,"Fake Recommand"
"3107",12246,FALSE,TRUE,1,"Fake Recommand"
"3108",12247,FALSE,TRUE,1,"Fake Recommand"
"3109",12248,FALSE,TRUE,3,"Fake Recommand"
"3110",12249,FALSE,TRUE,2,"Fake Recommand"
"3111",12252,FALSE,TRUE,2,"Fake Recommand"
"3112",12254,FALSE,TRUE,2,"Fake Recommand"
"3113",12259,FALSE,TRUE,4,"Fake Recommand"
"3114",12260,FALSE,TRUE,3,"Fake Recommand"
"3115",12261,FALSE,TRUE,2,"Fake Recommand"
"3116",12262,FALSE,TRUE,2,"Fake Recommand"
"3117",12263,FALSE,TRUE,3,"Fake Recommand"
"3118",12264,FALSE,TRUE,3,"Fake Recommand"
"3119",12265,FALSE,TRUE,1,"Fake Recommand"
"3120",12266,FALSE,TRUE,3,"Fake Recommand"
"3121",12268,FALSE,TRUE,2,"Fake Recommand"
"3122",12269,FALSE,TRUE,1,"Fake Recommand"
"3123",12271,FALSE,TRUE,3,"Fake Recommand"
"3124",12272,FALSE,TRUE,3,"Fake Recommand"
"3125",12276,FALSE,TRUE,3,"Fake Recommand"
"3126",12277,FALSE,TRUE,2,"Fake Recommand"
"3127",12278,FALSE,TRUE,1,"Fake Recommand"
"3128",12280,FALSE,TRUE,3,"Fake Recommand"
"3129",12285,FALSE,TRUE,1,"Fake Recommand"
"3130",12288,FALSE,TRUE,2,"Fake Recommand"
"3131",12290,FALSE,TRUE,5,"Fake Recommand"
"3132",12296,FALSE,TRUE,5,"Fake Recommand"
"3133",12299,FALSE,TRUE,2,"Fake Recommand"
"3134",12300,FALSE,TRUE,3,"Fake Recommand"
"3135",12303,FALSE,TRUE,0.5,"Fake Recommand"
"3136",12304,FALSE,TRUE,3,"Fake Recommand"
"3137",12308,FALSE,TRUE,3,"Fake Recommand"
"3138",12309,FALSE,TRUE,2,"Fake Recommand"
"3139",12310,FALSE,TRUE,2,"Fake Recommand"
"3140",12311,FALSE,TRUE,2,"Fake Recommand"
"3141",12315,FALSE,TRUE,3,"Fake Recommand"
"3142",12318,FALSE,TRUE,2,"Fake Recommand"
"3143",12321,FALSE,TRUE,1,"Fake Recommand"
"3144",12324,FALSE,TRUE,1,"Fake Recommand"
"3145",12325,FALSE,TRUE,0.5,"Fake Recommand"
"3146",12327,FALSE,TRUE,2,"Fake Recommand"
"3147",12328,FALSE,TRUE,0.5,"Fake Recommand"
"3148",12330,FALSE,TRUE,4,"Fake Recommand"
"3149",12331,FALSE,TRUE,3,"Fake Recommand"
"3150",12338,FALSE,TRUE,2,"Fake Recommand"
"3151",12340,FALSE,TRUE,1,"Fake Recommand"
"3152",12341,FALSE,TRUE,3,"Fake Recommand"
"3153",12345,FALSE,TRUE,3,"Fake Recommand"
"3154",12346,FALSE,TRUE,3,"Fake Recommand"
"3155",12351,FALSE,TRUE,2,"Fake Recommand"
"3156",12354,FALSE,TRUE,2,"Fake Recommand"
"3157",12355,FALSE,TRUE,3,"Fake Recommand"
"3158",12356,FALSE,TRUE,3,"Fake Recommand"
"3159",12360,FALSE,TRUE,3,"Fake Recommand"
"3160",12371,FALSE,TRUE,1.5,"Fake Recommand"
"3161",12372,FALSE,TRUE,2,"Fake Recommand"
"3162",12374,FALSE,TRUE,1,"Fake Recommand"
"3163",12377,FALSE,TRUE,2,"Fake Recommand"
"3164",12379,FALSE,TRUE,3,"Fake Recommand"
"3165",12384,FALSE,TRUE,1,"Fake Recommand"
"3166",12387,FALSE,TRUE,2,"Fake Recommand"
"3167",12392,FALSE,TRUE,2,"Fake Recommand"
"3168",12394,FALSE,TRUE,3,"Fake Recommand"
"3169",12397,FALSE,TRUE,3,"Fake Recommand"
"3170",12400,FALSE,TRUE,5,"Fake Recommand"
"3171",12401,FALSE,TRUE,3,"Fake Recommand"
"3172",12405,FALSE,TRUE,1,"Fake Recommand"
"3173",12409,FALSE,TRUE,1,"Fake Recommand"
"3174",12410,FALSE,TRUE,2,"Fake Recommand"
"3175",12415,FALSE,TRUE,3,"Fake Recommand"
"3176",12416,FALSE,TRUE,2,"Fake Recommand"
"3177",12422,FALSE,TRUE,0,"Fake Recommand"
"3178",12425,FALSE,TRUE,0.5,"Fake Recommand"
"3179",12426,FALSE,TRUE,1,"Fake Recommand"
"3180",12429,FALSE,TRUE,5,"Fake Recommand"
"3181",12433,FALSE,TRUE,2,"Fake Recommand"
"3182",12436,FALSE,TRUE,1,"Fake Recommand"
"3183",12437,FALSE,TRUE,2,"Fake Recommand"
"3184",12438,FALSE,TRUE,1,"Fake Recommand"
"3185",12442,FALSE,TRUE,1,"Fake Recommand"
"3186",12443,FALSE,TRUE,4,"Fake Recommand"
"3187",12444,FALSE,TRUE,2,"Fake Recommand"
"3188",12447,FALSE,TRUE,1,"Fake Recommand"
"3189",12448,FALSE,TRUE,3,"Fake Recommand"
"3190",12449,FALSE,TRUE,1.5,"Fake Recommand"
"3191",12453,FALSE,TRUE,4,"Fake Recommand"
"3192",12454,FALSE,TRUE,1,"Fake Recommand"
"3193",12460,FALSE,TRUE,2,"Fake Recommand"
"3194",12462,FALSE,TRUE,1,"Fake Recommand"
"3195",12464,FALSE,TRUE,1,"Fake Recommand"
"3196",12468,FALSE,TRUE,1,"Fake Recommand"
"3197",12476,FALSE,TRUE,3,"Fake Recommand"
"3198",12481,FALSE,TRUE,4,"Fake Recommand"
"3199",12484,FALSE,TRUE,1.5,"Fake Recommand"
"3200",12485,FALSE,TRUE,1.5,"Fake Recommand"
"3201",12487,FALSE,TRUE,0.666666667,"Fake Recommand"
"3202",12491,FALSE,TRUE,1,"Fake Recommand"
"3203",12493,FALSE,TRUE,4,"Fake Recommand"
"3204",12495,FALSE,TRUE,0.5,"Fake Recommand"
"3205",12496,FALSE,TRUE,2,"Fake Recommand"
"3206",12504,FALSE,TRUE,1.5,"Fake Recommand"
"3207",12510,FALSE,TRUE,3,"Fake Recommand"
"3208",12511,FALSE,TRUE,1.5,"Fake Recommand"
"3209",12515,FALSE,TRUE,3,"Fake Recommand"
"3210",12517,FALSE,TRUE,2,"Fake Recommand"
"3211",12518,FALSE,TRUE,3,"Fake Recommand"
"3212",12521,FALSE,TRUE,2,"Fake Recommand"
"3213",12522,FALSE,TRUE,4,"Fake Recommand"
"3214",12523,FALSE,TRUE,3,"Fake Recommand"
"3215",12524,FALSE,TRUE,1,"Fake Recommand"
"3216",12525,FALSE,TRUE,2,"Fake Recommand"
"3217",12526,FALSE,TRUE,3,"Fake Recommand"
"3218",12530,FALSE,TRUE,1,"Fake Recommand"
"3219",12532,FALSE,TRUE,1,"Fake Recommand"
"3220",12541,FALSE,TRUE,3,"Fake Recommand"
"3221",12542,FALSE,TRUE,4,"Fake Recommand"
"3222",12546,FALSE,TRUE,1,"Fake Recommand"
"3223",12549,FALSE,TRUE,2,"Fake Recommand"
"3224",12551,FALSE,TRUE,2,"Fake Recommand"
"3225",12552,FALSE,TRUE,2,"Fake Recommand"
"3226",12554,FALSE,TRUE,2,"Fake Recommand"
"3227",12559,FALSE,TRUE,2,"Fake Recommand"
"3228",12560,FALSE,TRUE,1.5,"Fake Recommand"
"3229",12563,FALSE,TRUE,2,"Fake Recommand"
"3230",12567,FALSE,TRUE,1,"Fake Recommand"
"3231",12568,FALSE,TRUE,3,"Fake Recommand"
"3232",12569,FALSE,TRUE,3,"Fake Recommand"
"3233",12571,FALSE,TRUE,3,"Fake Recommand"
"3234",12572,FALSE,TRUE,3,"Fake Recommand"
"3235",12573,FALSE,TRUE,3,"Fake Recommand"
"3236",12574,FALSE,TRUE,2,"Fake Recommand"
"3237",12575,FALSE,TRUE,3,"Fake Recommand"
"3238",12576,FALSE,TRUE,2,"Fake Recommand"
"3239",12579,FALSE,TRUE,2,"Fake Recommand"
"3240",12581,FALSE,TRUE,1,"Fake Recommand"
"3241",12582,FALSE,TRUE,4,"Fake Recommand"
