"","X","did_purchase","recommendation","polar_norm","Real_Review"
"435",21619,FALSE,FALSE,3,"Fake Don't Recommand"
"436",21620,FALSE,FALSE,1.75,"Fake Don't Recommand"
"437",21621,FALSE,FALSE,1.5,"Fake Don't Recommand"
"438",21622,FALSE,FALSE,10,"Fake Don't Recommand"
"439",21623,FALSE,FALSE,10,"Fake Don't Recommand"
"440",21624,FALSE,FALSE,2,"Fake Don't Recommand"
"441",21625,FALSE,FALSE,4,"Fake Don't Recommand"
"442",21626,FALSE,FALSE,1.5,"Fake Don't Recommand"
"443",21627,FALSE,FALSE,4.5,"Fake Don't Recommand"
"444",21628,FALSE,FALSE,1.5,"Fake Don't Recommand"
"445",21629,FALSE,FALSE,2,"Fake Don't Recommand"
"446",21630,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"447",21631,FALSE,FALSE,3,"Fake Don't Recommand"
"448",21632,FALSE,FALSE,3,"Fake Don't Recommand"
"449",21633,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"450",21634,FALSE,FALSE,1.5,"Fake Don't Recommand"
"451",21637,FALSE,FALSE,1.2,"Fake Don't Recommand"
"452",21638,FALSE,FALSE,7,"Fake Don't Recommand"
"453",21639,FALSE,FALSE,8,"Fake Don't Recommand"
"454",21640,FALSE,FALSE,1,"Fake Don't Recommand"
"455",21642,FALSE,FALSE,8,"Fake Don't Recommand"
"456",21643,FALSE,FALSE,1,"Fake Don't Recommand"
"457",21644,FALSE,FALSE,3,"Fake Don't Recommand"
"458",21646,FALSE,FALSE,4,"Fake Don't Recommand"
"459",21647,FALSE,FALSE,2,"Fake Don't Recommand"
"460",21648,FALSE,FALSE,2.8,"Fake Don't Recommand"
"461",21649,FALSE,FALSE,2.25,"Fake Don't Recommand"
"462",21650,FALSE,FALSE,2,"Fake Don't Recommand"
"463",21651,FALSE,FALSE,0.8,"Fake Don't Recommand"
"464",21652,FALSE,FALSE,3,"Fake Don't Recommand"
"465",21653,FALSE,FALSE,3,"Fake Don't Recommand"
"466",21654,FALSE,FALSE,2.25,"Fake Don't Recommand"
"467",21655,FALSE,FALSE,3.666666667,"Fake Don't Recommand"
"468",21656,FALSE,FALSE,4,"Fake Don't Recommand"
"469",21657,FALSE,FALSE,3,"Fake Don't Recommand"
"470",21658,FALSE,FALSE,3.5,"Fake Don't Recommand"
"471",21659,FALSE,FALSE,2,"Fake Don't Recommand"
"472",21660,FALSE,FALSE,1.25,"Fake Don't Recommand"
"473",21662,FALSE,FALSE,2,"Fake Don't Recommand"
"474",21663,FALSE,FALSE,1.428571429,"Fake Don't Recommand"
"475",21664,FALSE,FALSE,1.25,"Fake Don't Recommand"
"476",21665,FALSE,FALSE,2.8,"Fake Don't Recommand"
"477",21666,FALSE,FALSE,3,"Fake Don't Recommand"
"478",21667,FALSE,FALSE,7.5,"Fake Don't Recommand"
"479",21668,FALSE,FALSE,7,"Fake Don't Recommand"
"480",21670,FALSE,FALSE,1.666666667,"Fake Don't Recommand"
"481",21671,FALSE,FALSE,3.25,"Fake Don't Recommand"
"482",21672,FALSE,FALSE,2,"Fake Don't Recommand"
"483",21673,FALSE,FALSE,1,"Fake Don't Recommand"
"484",21676,FALSE,FALSE,2.75,"Fake Don't Recommand"
"485",21677,FALSE,FALSE,1.8,"Fake Don't Recommand"
"486",21678,FALSE,FALSE,0.5,"Fake Don't Recommand"
"487",21679,FALSE,FALSE,3,"Fake Don't Recommand"
"488",21680,FALSE,FALSE,14,"Fake Don't Recommand"
"489",21681,FALSE,FALSE,8,"Fake Don't Recommand"
"490",21682,FALSE,FALSE,6,"Fake Don't Recommand"
"491",21683,FALSE,FALSE,6,"Fake Don't Recommand"
"492",21684,FALSE,FALSE,3,"Fake Don't Recommand"
"493",21686,FALSE,FALSE,1.166666667,"Fake Don't Recommand"
"494",21687,FALSE,FALSE,3,"Fake Don't Recommand"
"495",21688,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"496",21689,FALSE,FALSE,1,"Fake Don't Recommand"
"497",21692,FALSE,FALSE,8,"Fake Don't Recommand"
"498",21693,FALSE,FALSE,1.666666667,"Fake Don't Recommand"
"499",21694,FALSE,FALSE,1.2,"Fake Don't Recommand"
"500",21695,FALSE,FALSE,1.75,"Fake Don't Recommand"
"501",21696,FALSE,FALSE,10,"Fake Don't Recommand"
"502",21697,FALSE,FALSE,6,"Fake Don't Recommand"
"503",21698,FALSE,FALSE,5,"Fake Don't Recommand"
"504",21699,FALSE,FALSE,1.25,"Fake Don't Recommand"
"505",21700,FALSE,FALSE,1.4,"Fake Don't Recommand"
"506",21702,FALSE,FALSE,2.8,"Fake Don't Recommand"
"507",21703,FALSE,FALSE,3.5,"Fake Don't Recommand"
"508",21704,FALSE,FALSE,1.666666667,"Fake Don't Recommand"
"509",21705,FALSE,FALSE,2.5,"Fake Don't Recommand"
"510",21706,FALSE,FALSE,3,"Fake Don't Recommand"
"511",21707,FALSE,FALSE,10,"Fake Don't Recommand"
"512",21708,FALSE,FALSE,2,"Fake Don't Recommand"
"513",21709,FALSE,FALSE,2,"Fake Don't Recommand"
"514",21710,FALSE,FALSE,3.75,"Fake Don't Recommand"
"515",21711,FALSE,FALSE,3,"Fake Don't Recommand"
"516",21712,FALSE,FALSE,1,"Fake Don't Recommand"
"517",21713,FALSE,FALSE,2,"Fake Don't Recommand"
"518",21714,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"519",21716,FALSE,FALSE,3.5,"Fake Don't Recommand"
"520",21717,FALSE,FALSE,7,"Fake Don't Recommand"
"521",21718,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"522",21719,FALSE,FALSE,1.4,"Fake Don't Recommand"
"523",21720,FALSE,FALSE,5,"Fake Don't Recommand"
"524",21721,FALSE,FALSE,2.5,"Fake Don't Recommand"
"525",21722,FALSE,FALSE,6,"Fake Don't Recommand"
"526",21723,FALSE,FALSE,8,"Fake Don't Recommand"
"527",21724,FALSE,FALSE,3,"Fake Don't Recommand"
"528",21725,FALSE,FALSE,4,"Fake Don't Recommand"
"529",21726,FALSE,FALSE,1.285714286,"Fake Don't Recommand"
"530",21727,FALSE,FALSE,2.75,"Fake Don't Recommand"
"531",21728,FALSE,FALSE,4.333333333,"Fake Don't Recommand"
"532",21729,FALSE,FALSE,10,"Fake Don't Recommand"
"533",21730,FALSE,FALSE,5,"Fake Don't Recommand"
"534",21731,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"535",21733,FALSE,FALSE,7.5,"Fake Don't Recommand"
"536",21734,FALSE,FALSE,3.2,"Fake Don't Recommand"
"537",21735,FALSE,FALSE,2,"Fake Don't Recommand"
"538",21736,FALSE,FALSE,3,"Fake Don't Recommand"
"539",21738,FALSE,FALSE,6,"Fake Don't Recommand"
"540",21739,FALSE,FALSE,3.5,"Fake Don't Recommand"
"541",21740,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"542",21741,FALSE,FALSE,2,"Fake Don't Recommand"
"543",21742,FALSE,FALSE,1.8,"Fake Don't Recommand"
"544",21744,FALSE,FALSE,3,"Fake Don't Recommand"
"545",21745,FALSE,FALSE,1.222222222,"Fake Don't Recommand"
"546",21746,FALSE,FALSE,2,"Fake Don't Recommand"
"547",21747,FALSE,FALSE,5.666666667,"Fake Don't Recommand"
"548",21748,FALSE,FALSE,3,"Fake Don't Recommand"
"549",21749,FALSE,FALSE,4,"Fake Don't Recommand"
"550",21750,FALSE,FALSE,2.166666667,"Fake Don't Recommand"
"551",21751,FALSE,FALSE,3.5,"Fake Don't Recommand"
"552",21752,FALSE,FALSE,1.5,"Fake Don't Recommand"
"553",21753,FALSE,FALSE,3.166666667,"Fake Don't Recommand"
"554",21754,FALSE,FALSE,1.727272727,"Fake Don't Recommand"
"555",21755,FALSE,FALSE,10,"Fake Don't Recommand"
"556",21756,FALSE,FALSE,4,"Fake Don't Recommand"
"557",21757,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"558",21758,FALSE,FALSE,2.285714286,"Fake Don't Recommand"
"559",21759,FALSE,FALSE,10,"Fake Don't Recommand"
"560",21760,FALSE,FALSE,2.2,"Fake Don't Recommand"
"561",21761,FALSE,FALSE,3.666666667,"Fake Don't Recommand"
"562",21762,FALSE,FALSE,3,"Fake Don't Recommand"
"563",21764,FALSE,FALSE,6.333333333,"Fake Don't Recommand"
"564",21766,FALSE,FALSE,1,"Fake Don't Recommand"
"565",21767,FALSE,FALSE,1.5,"Fake Don't Recommand"
"566",21768,FALSE,FALSE,1.166666667,"Fake Don't Recommand"
"567",21769,FALSE,FALSE,1.5,"Fake Don't Recommand"
"568",21770,FALSE,FALSE,1.75,"Fake Don't Recommand"
"569",21772,FALSE,FALSE,6.5,"Fake Don't Recommand"
"570",21773,FALSE,FALSE,2.5,"Fake Don't Recommand"
"571",21775,FALSE,FALSE,1.8,"Fake Don't Recommand"
"572",21776,FALSE,FALSE,2,"Fake Don't Recommand"
"573",21777,FALSE,FALSE,3,"Fake Don't Recommand"
"574",21778,FALSE,FALSE,2.5,"Fake Don't Recommand"
"575",21779,FALSE,FALSE,5,"Fake Don't Recommand"
"576",21780,FALSE,FALSE,2.8,"Fake Don't Recommand"
"577",21781,FALSE,FALSE,5.5,"Fake Don't Recommand"
"578",21782,FALSE,FALSE,10,"Fake Don't Recommand"
"579",21783,FALSE,FALSE,3.333333333,"Fake Don't Recommand"
"580",21784,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"581",21785,FALSE,FALSE,1.857142857,"Fake Don't Recommand"
"582",21786,FALSE,FALSE,10.5,"Fake Don't Recommand"
"583",21787,FALSE,FALSE,2.75,"Fake Don't Recommand"
"584",21789,FALSE,FALSE,1.8,"Fake Don't Recommand"
"585",21791,FALSE,FALSE,2.4,"Fake Don't Recommand"
"586",21792,FALSE,FALSE,2.142857143,"Fake Don't Recommand"
"587",21793,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"588",21794,FALSE,FALSE,5.333333333,"Fake Don't Recommand"
"589",21796,FALSE,FALSE,3.666666667,"Fake Don't Recommand"
"590",21797,FALSE,FALSE,1.857142857,"Fake Don't Recommand"
"591",21798,FALSE,FALSE,2.833333333,"Fake Don't Recommand"
"592",21799,FALSE,FALSE,9,"Fake Don't Recommand"
"593",21800,FALSE,FALSE,2.4,"Fake Don't Recommand"
"594",21802,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"595",21803,FALSE,FALSE,4,"Fake Don't Recommand"
"596",21804,FALSE,FALSE,1.928571429,"Fake Don't Recommand"
"597",21805,FALSE,FALSE,4.5,"Fake Don't Recommand"
"598",21806,FALSE,FALSE,1.666666667,"Fake Don't Recommand"
"599",21807,FALSE,FALSE,3.2,"Fake Don't Recommand"
"600",21808,FALSE,FALSE,4.125,"Fake Don't Recommand"
"601",21810,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"602",21811,FALSE,FALSE,2,"Fake Don't Recommand"
"603",21813,FALSE,FALSE,2.285714286,"Fake Don't Recommand"
"604",21814,FALSE,FALSE,4,"Fake Don't Recommand"
"605",21815,FALSE,FALSE,3,"Fake Don't Recommand"
"606",21827,FALSE,FALSE,2,"Fake Don't Recommand"
"607",21828,FALSE,FALSE,3,"Fake Don't Recommand"
"608",21830,FALSE,FALSE,4,"Fake Don't Recommand"
"609",21831,FALSE,FALSE,1,"Fake Don't Recommand"
"610",21832,FALSE,FALSE,3.75,"Fake Don't Recommand"
"611",21833,FALSE,FALSE,1.666666667,"Fake Don't Recommand"
"612",22033,FALSE,FALSE,1.2,"Fake Don't Recommand"
"613",22034,FALSE,FALSE,2,"Fake Don't Recommand"
"614",22035,FALSE,FALSE,5.5,"Fake Don't Recommand"
"615",22036,FALSE,FALSE,2,"Fake Don't Recommand"
"616",22037,FALSE,FALSE,3,"Fake Don't Recommand"
"617",22038,FALSE,FALSE,4,"Fake Don't Recommand"
"618",22040,FALSE,FALSE,2.333333333,"Fake Don't Recommand"
"619",22041,FALSE,FALSE,2.2,"Fake Don't Recommand"
"620",22042,FALSE,FALSE,10,"Fake Don't Recommand"
"621",22043,FALSE,FALSE,6,"Fake Don't Recommand"
"622",22044,FALSE,FALSE,1.2,"Fake Don't Recommand"
"623",22045,FALSE,FALSE,2.2,"Fake Don't Recommand"
"624",22048,FALSE,FALSE,6,"Fake Don't Recommand"
"625",22050,FALSE,FALSE,3,"Fake Don't Recommand"
"626",22060,FALSE,FALSE,3,"Fake Don't Recommand"
"627",22061,FALSE,FALSE,1,"Fake Don't Recommand"
"628",22063,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"629",22126,FALSE,FALSE,10,"Fake Don't Recommand"
"630",22179,FALSE,FALSE,3,"Fake Don't Recommand"
"631",22203,FALSE,FALSE,1.4,"Fake Don't Recommand"
"632",22312,FALSE,FALSE,3,"Fake Don't Recommand"
"633",22389,FALSE,FALSE,2.6,"Fake Don't Recommand"
"634",22397,FALSE,FALSE,0,"Fake Don't Recommand"
"635",22398,FALSE,FALSE,3.5,"Fake Don't Recommand"
"636",22407,FALSE,FALSE,3,"Fake Don't Recommand"
"637",22647,FALSE,FALSE,3.5,"Fake Don't Recommand"
"638",22648,FALSE,FALSE,4.5,"Fake Don't Recommand"
"639",22649,FALSE,FALSE,4.666666667,"Fake Don't Recommand"
"640",22650,FALSE,FALSE,2.166666667,"Fake Don't Recommand"
"641",22651,FALSE,FALSE,4.5,"Fake Don't Recommand"
"642",22652,FALSE,FALSE,2.4,"Fake Don't Recommand"
"643",22653,FALSE,FALSE,3.333333333,"Fake Don't Recommand"
"644",22656,FALSE,FALSE,1.6,"Fake Don't Recommand"
"645",22657,FALSE,FALSE,11,"Fake Don't Recommand"
"646",22659,FALSE,FALSE,9,"Fake Don't Recommand"
"647",22660,FALSE,FALSE,4.333333333,"Fake Don't Recommand"
"648",22661,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"649",22662,FALSE,FALSE,8,"Fake Don't Recommand"
"650",22663,FALSE,FALSE,6,"Fake Don't Recommand"
"651",22664,FALSE,FALSE,6,"Fake Don't Recommand"
"652",22666,FALSE,FALSE,2,"Fake Don't Recommand"
"653",22668,FALSE,FALSE,2,"Fake Don't Recommand"
"654",22669,FALSE,FALSE,3,"Fake Don't Recommand"
"655",22670,FALSE,FALSE,2.5,"Fake Don't Recommand"
"656",22672,FALSE,FALSE,2.166666667,"Fake Don't Recommand"
"657",22673,FALSE,FALSE,5,"Fake Don't Recommand"
"658",22674,FALSE,FALSE,3.4,"Fake Don't Recommand"
"659",22675,FALSE,FALSE,1.4,"Fake Don't Recommand"
"660",22676,FALSE,FALSE,2.166666667,"Fake Don't Recommand"
"661",22677,FALSE,FALSE,7,"Fake Don't Recommand"
"662",22678,FALSE,FALSE,1.4,"Fake Don't Recommand"
"663",22679,FALSE,FALSE,2.181818182,"Fake Don't Recommand"
"664",22680,FALSE,FALSE,5,"Fake Don't Recommand"
"665",22681,FALSE,FALSE,1.8,"Fake Don't Recommand"
"666",22682,FALSE,FALSE,5.5,"Fake Don't Recommand"
"667",22683,FALSE,FALSE,4,"Fake Don't Recommand"
"668",22684,FALSE,FALSE,4,"Fake Don't Recommand"
"669",22685,FALSE,FALSE,3.5,"Fake Don't Recommand"
"670",22686,FALSE,FALSE,5,"Fake Don't Recommand"
"671",22687,FALSE,FALSE,3.6,"Fake Don't Recommand"
"672",22688,FALSE,FALSE,3.333333333,"Fake Don't Recommand"
"673",22689,FALSE,FALSE,1.6,"Fake Don't Recommand"
"674",22690,FALSE,FALSE,3,"Fake Don't Recommand"
"675",22691,FALSE,FALSE,3.5,"Fake Don't Recommand"
"676",22692,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"677",22693,FALSE,FALSE,1.6,"Fake Don't Recommand"
"678",22695,FALSE,FALSE,7,"Fake Don't Recommand"
"679",22696,FALSE,FALSE,4,"Fake Don't Recommand"
"680",22697,FALSE,FALSE,3.6,"Fake Don't Recommand"
"681",22698,FALSE,FALSE,0.7,"Fake Don't Recommand"
"682",22699,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"683",22700,FALSE,FALSE,3.5,"Fake Don't Recommand"
"684",22701,FALSE,FALSE,5,"Fake Don't Recommand"
"685",22702,FALSE,FALSE,5.333333333,"Fake Don't Recommand"
"686",22703,FALSE,FALSE,4,"Fake Don't Recommand"
"687",22705,FALSE,FALSE,3,"Fake Don't Recommand"
"688",22707,FALSE,FALSE,5,"Fake Don't Recommand"
"689",22708,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"690",22709,FALSE,FALSE,5.75,"Fake Don't Recommand"
"691",22710,FALSE,FALSE,2.166666667,"Fake Don't Recommand"
"692",22711,FALSE,FALSE,7.333333333,"Fake Don't Recommand"
"693",22712,FALSE,FALSE,1.7,"Fake Don't Recommand"
"694",22713,FALSE,FALSE,3.5,"Fake Don't Recommand"
"695",22714,FALSE,FALSE,3.25,"Fake Don't Recommand"
"696",22715,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"697",22716,FALSE,FALSE,2.25,"Fake Don't Recommand"
"698",22717,FALSE,FALSE,2.714285714,"Fake Don't Recommand"
"699",22721,FALSE,FALSE,5.5,"Fake Don't Recommand"
"700",22722,FALSE,FALSE,4.166666667,"Fake Don't Recommand"
"701",22723,FALSE,FALSE,4.25,"Fake Don't Recommand"
"702",22724,FALSE,FALSE,2.285714286,"Fake Don't Recommand"
"703",22725,FALSE,FALSE,6.2,"Fake Don't Recommand"
"704",22727,FALSE,FALSE,3,"Fake Don't Recommand"
"705",22728,FALSE,FALSE,3.5,"Fake Don't Recommand"
"706",22729,FALSE,FALSE,2,"Fake Don't Recommand"
"707",22730,FALSE,FALSE,6,"Fake Don't Recommand"
"708",22731,FALSE,FALSE,3,"Fake Don't Recommand"
"709",22732,FALSE,FALSE,4.166666667,"Fake Don't Recommand"
"710",22733,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"711",22734,FALSE,FALSE,3.5,"Fake Don't Recommand"
"712",22737,FALSE,FALSE,3.25,"Fake Don't Recommand"
"713",22738,FALSE,FALSE,1.6,"Fake Don't Recommand"
"714",22739,FALSE,FALSE,7,"Fake Don't Recommand"
"715",22816,FALSE,FALSE,2,"Fake Don't Recommand"
"716",22817,FALSE,FALSE,3.285714286,"Fake Don't Recommand"
"717",22818,FALSE,FALSE,6,"Fake Don't Recommand"
"718",22822,FALSE,FALSE,1.9,"Fake Don't Recommand"
"719",22823,FALSE,FALSE,1,"Fake Don't Recommand"
"720",22839,FALSE,FALSE,1,"Fake Don't Recommand"
"721",22842,FALSE,FALSE,1,"Fake Don't Recommand"
"722",22898,FALSE,FALSE,1,"Fake Don't Recommand"
"723",26529,FALSE,FALSE,2,"Fake Don't Recommand"
"724",27376,FALSE,FALSE,2.666666667,"Fake Don't Recommand"
"725",27432,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"726",27433,FALSE,FALSE,5,"Fake Don't Recommand"
"727",27434,FALSE,FALSE,2,"Fake Don't Recommand"
"728",27435,FALSE,FALSE,0.333333333,"Fake Don't Recommand"
"729",27437,FALSE,FALSE,0,"Fake Don't Recommand"
"730",27438,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"731",27440,FALSE,FALSE,2,"Fake Don't Recommand"
"732",27441,FALSE,FALSE,2.5,"Fake Don't Recommand"
"733",27443,FALSE,FALSE,4,"Fake Don't Recommand"
"734",27444,FALSE,FALSE,7,"Fake Don't Recommand"
"735",28705,FALSE,FALSE,3,"Fake Don't Recommand"
"736",28757,FALSE,FALSE,2.125,"Fake Don't Recommand"
"737",28759,FALSE,FALSE,3,"Fake Don't Recommand"
"738",28760,FALSE,FALSE,4.666666667,"Fake Don't Recommand"
"739",28761,FALSE,FALSE,2.75,"Fake Don't Recommand"
"740",28763,FALSE,FALSE,4.5,"Fake Don't Recommand"
"741",28764,FALSE,FALSE,0.428571429,"Fake Don't Recommand"
"742",28765,FALSE,FALSE,9,"Fake Don't Recommand"
"743",28766,FALSE,FALSE,6,"Fake Don't Recommand"
"744",28767,FALSE,FALSE,1.5,"Fake Don't Recommand"
"745",28768,FALSE,FALSE,3,"Fake Don't Recommand"
"746",28769,FALSE,FALSE,3,"Fake Don't Recommand"
"747",28770,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"748",28771,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"749",28772,FALSE,FALSE,2,"Fake Don't Recommand"
"750",28773,FALSE,FALSE,1,"Fake Don't Recommand"
"751",28774,FALSE,FALSE,3,"Fake Don't Recommand"
"752",28775,FALSE,FALSE,1.608695652,"Fake Don't Recommand"
"753",28776,FALSE,FALSE,2.375,"Fake Don't Recommand"
"754",28777,FALSE,FALSE,0.666666667,"Fake Don't Recommand"
"755",28778,FALSE,FALSE,2,"Fake Don't Recommand"
"756",28779,FALSE,FALSE,2.333333333,"Fake Don't Recommand"
"757",28786,FALSE,FALSE,1.8,"Fake Don't Recommand"
"758",28790,FALSE,FALSE,3.5,"Fake Don't Recommand"
"759",28791,FALSE,FALSE,6,"Fake Don't Recommand"
"760",28794,FALSE,FALSE,1.8,"Fake Don't Recommand"
"761",28796,FALSE,FALSE,1.5,"Fake Don't Recommand"
"762",28892,FALSE,FALSE,0.666666667,"Fake Don't Recommand"
"763",29035,FALSE,FALSE,1.5,"Fake Don't Recommand"
"764",29036,FALSE,FALSE,3,"Fake Don't Recommand"
"765",29128,FALSE,FALSE,1.285714286,"Fake Don't Recommand"
"766",29129,FALSE,FALSE,1.5,"Fake Don't Recommand"
"767",29130,FALSE,FALSE,2,"Fake Don't Recommand"
"768",29131,FALSE,FALSE,3,"Fake Don't Recommand"
"769",29132,FALSE,FALSE,5,"Fake Don't Recommand"
"770",29133,FALSE,FALSE,1,"Fake Don't Recommand"
"771",29134,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"772",29136,FALSE,FALSE,2.25,"Fake Don't Recommand"
"773",29137,FALSE,FALSE,1.25,"Fake Don't Recommand"
"774",29148,FALSE,FALSE,1.285714286,"Fake Don't Recommand"
"775",29151,FALSE,FALSE,1,"Fake Don't Recommand"
"776",29152,FALSE,FALSE,1,"Fake Don't Recommand"
"777",29153,FALSE,FALSE,5,"Fake Don't Recommand"
"778",29154,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"779",29155,FALSE,FALSE,1.142857143,"Fake Don't Recommand"
"780",29156,FALSE,FALSE,3,"Fake Don't Recommand"
"781",29157,FALSE,FALSE,1.25,"Fake Don't Recommand"
"782",29159,FALSE,FALSE,4,"Fake Don't Recommand"
"783",29160,FALSE,FALSE,1.5,"Fake Don't Recommand"
"784",29161,FALSE,FALSE,1.5,"Fake Don't Recommand"
"785",29162,FALSE,FALSE,3.375,"Fake Don't Recommand"
"786",29163,FALSE,FALSE,1.1,"Fake Don't Recommand"
"787",29164,FALSE,FALSE,2.25,"Fake Don't Recommand"
"788",29165,FALSE,FALSE,3.5,"Fake Don't Recommand"
"789",29166,FALSE,FALSE,1.5,"Fake Don't Recommand"
"790",29167,FALSE,FALSE,1.5,"Fake Don't Recommand"
"791",29169,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"792",29187,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"793",29188,FALSE,FALSE,4,"Fake Don't Recommand"
"794",29193,FALSE,FALSE,0.833333333,"Fake Don't Recommand"
"795",29195,FALSE,FALSE,1.5,"Fake Don't Recommand"
"796",29197,FALSE,FALSE,1,"Fake Don't Recommand"
"797",29198,FALSE,FALSE,1.2,"Fake Don't Recommand"
"798",29200,FALSE,FALSE,0.5,"Fake Don't Recommand"
"799",29202,FALSE,FALSE,5,"Fake Don't Recommand"
"800",29203,FALSE,FALSE,3.5,"Fake Don't Recommand"
"801",29204,FALSE,FALSE,8,"Fake Don't Recommand"
"802",29206,FALSE,FALSE,3,"Fake Don't Recommand"
"803",29207,FALSE,FALSE,1,"Fake Don't Recommand"
"804",29208,FALSE,FALSE,1,"Fake Don't Recommand"
"805",29209,FALSE,FALSE,2,"Fake Don't Recommand"
"806",29211,FALSE,FALSE,1.666666667,"Fake Don't Recommand"
"807",29215,FALSE,FALSE,3,"Fake Don't Recommand"
"808",29216,FALSE,FALSE,1.666666667,"Fake Don't Recommand"
"809",29217,FALSE,FALSE,1,"Fake Don't Recommand"
"810",29219,FALSE,FALSE,1,"Fake Don't Recommand"
"811",29221,FALSE,FALSE,1,"Fake Don't Recommand"
"812",29222,FALSE,FALSE,3.25,"Fake Don't Recommand"
"813",29223,FALSE,FALSE,2,"Fake Don't Recommand"
"814",29224,FALSE,FALSE,2,"Fake Don't Recommand"
"815",29226,FALSE,FALSE,2.8,"Fake Don't Recommand"
"816",29228,FALSE,FALSE,1,"Fake Don't Recommand"
"817",29230,FALSE,FALSE,1.444444444,"Fake Don't Recommand"
"818",29231,FALSE,FALSE,1.555555556,"Fake Don't Recommand"
"819",29236,FALSE,FALSE,1.5,"Fake Don't Recommand"
"820",29237,FALSE,FALSE,1.176470588,"Fake Don't Recommand"
"821",29239,FALSE,FALSE,2.25,"Fake Don't Recommand"
"822",29241,FALSE,FALSE,1.375,"Fake Don't Recommand"
"823",29244,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"824",29247,FALSE,FALSE,10,"Fake Don't Recommand"
"825",29248,FALSE,FALSE,5,"Fake Don't Recommand"
"826",29251,FALSE,FALSE,1.5,"Fake Don't Recommand"
"827",29252,FALSE,FALSE,1,"Fake Don't Recommand"
"828",29253,FALSE,FALSE,2.333333333,"Fake Don't Recommand"
"829",29254,FALSE,FALSE,7,"Fake Don't Recommand"
"830",29258,FALSE,FALSE,1.545454545,"Fake Don't Recommand"
"831",29259,FALSE,FALSE,0.8,"Fake Don't Recommand"
"832",29263,FALSE,FALSE,1,"Fake Don't Recommand"
"833",29265,FALSE,FALSE,1.166666667,"Fake Don't Recommand"
"834",29266,FALSE,FALSE,1,"Fake Don't Recommand"
"835",29269,FALSE,FALSE,0.5,"Fake Don't Recommand"
"836",29273,FALSE,FALSE,1.5,"Fake Don't Recommand"
"837",29278,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"838",29364,FALSE,FALSE,1.333333333,"Fake Don't Recommand"
"839",29365,FALSE,FALSE,0.8,"Fake Don't Recommand"
"840",29368,FALSE,FALSE,0.5,"Fake Don't Recommand"
"841",29387,FALSE,FALSE,4,"Fake Don't Recommand"
"842",29405,FALSE,FALSE,5.5,"Fake Don't Recommand"
"843",29452,FALSE,FALSE,1,"Fake Don't Recommand"
"844",29460,FALSE,FALSE,5,"Fake Don't Recommand"
"845",29467,FALSE,FALSE,2.333333333,"Fake Don't Recommand"
"846",29541,FALSE,FALSE,3.333333333,"Fake Don't Recommand"
"847",29553,FALSE,FALSE,1.8,"Fake Don't Recommand"
"848",29568,FALSE,FALSE,1,"Fake Don't Recommand"
"849",29581,FALSE,FALSE,1.230769231,"Fake Don't Recommand"
"850",29625,FALSE,FALSE,5,"Fake Don't Recommand"
"851",29646,FALSE,FALSE,1.5,"Fake Don't Recommand"
"852",30135,FALSE,FALSE,2.333333333,"Fake Don't Recommand"
"853",30215,FALSE,FALSE,4,"Fake Don't Recommand"
"854",30512,FALSE,FALSE,0.875,"Fake Don't Recommand"
"855",31498,FALSE,FALSE,3,"Fake Don't Recommand"
"856",31549,FALSE,FALSE,1,"Fake Don't Recommand"
"857",31552,FALSE,FALSE,2,"Fake Don't Recommand"
"858",31679,FALSE,FALSE,2.5,"Fake Don't Recommand"
"859",31680,FALSE,FALSE,1,"Fake Don't Recommand"
"860",31684,FALSE,FALSE,9,"Fake Don't Recommand"
"861",31685,FALSE,FALSE,1.6,"Fake Don't Recommand"
"862",31686,FALSE,FALSE,7,"Fake Don't Recommand"
